usuario_id;idade;renda_mensal;curso;periodo_curso;ano_curso;tem_veiculo;prefere_republica;data_cadastro;origem_cidade;recebe_auxilio_familia
1183;28;2042,36;Engenharia;Vespertino;1;True;True;2024-06-29;Mesma Cidade;True
1184;22;1029,33;Psicologia;Noturno;2;True;True;2024-08-19;Outro Estado;False
1185;24;1227,63;Psicologia;Matutino;3;True;True;2024-03-06;Outro Estado;True
1186;27;1282,93;Arquitetura;Noturno;1;False;False;2024-11-15;Mesma Cidade;True
1187;19;1415,8;Arquitetura;Noturno;1;False;True;2024-05-01;Mesma Cidade;True
1188;27;4000,0;Medicina;Integral;2;False;True;2024-08-15;Mesma Cidade;True
1189;19;1021,91;Outros;Vespertino;3;False;True;2024-01-28;Interior Estado;False
1190;22;892,31;Outros;Noturno;4;True;False;2024-05-29;Outro Estado;True
1191;24;3854,54;Medicina;Matutino;5;False;True;2024-02-13;Mesma Cidade;True
1192;20;2006,72;Administração;Matutino;1;False;True;2024-06-01;Interior Estado;False
1193;28;2003,83;Administração;Integral;5;False;False;2024-09-28;Interior Estado;True
1194;17;4000,0;Administração;Matutino;1;False;True;2024-02-25;Outro Estado;True
1195;21;958,5;Arquitetura;Noturno;3;False;True;2024-02-29;Interior Estado;True
1196;21;1645,47;Outros;Matutino;5;True;False;2024-03-05;Interior Estado;True
1197;21;800,0;Outros;Matutino;4;False;False;2024-02-05;Mesma Cidade;False
1198;20;1020,52;Engenharia;Vespertino;4;False;True;2024-08-29;Mesma Cidade;True
1199;28;1672,43;Medicina;Matutino;3;False;False;2024-12-03;Interior Estado;True
1200;25;1979,88;Administração;Matutino;5;False;True;2024-12-04;Outro Estado;True
1201;29;1902,32;Outros;Noturno;1;True;True;2024-11-27;Outro Estado;True
1202;22;3371,23;Outros;Vespertino;1;False;False;2024-01-10;Interior Estado;True
1203;24;3430,84;Engenharia;Integral;1;False;False;2024-09-18;Mesma Cidade;True
1204;25;1126,97;Engenharia;Integral;5;False;True;2024-04-08;Interior Estado;False
1205;25;800,0;Arquitetura;Noturno;5;False;True;2024-05-04;Interior Estado;True
1206;22;800,0;Administração;Vespertino;3;True;True;2024-04-11;Mesma Cidade;False
1207;21;810,66;Direito;Noturno;4;False;False;2024-10-13;Mesma Cidade;True
1208;24;800,0;Engenharia;Noturno;4;False;False;2024-01-29;Outro Estado;True
1209;17;1356,94;Administração;Matutino;4;False;True;2024-10-27;Interior Estado;False
1210;21;1513,77;Outros;Vespertino;3;False;False;2024-09-07;Mesma Cidade;True
1211;20;981,95;Ciência da Computação;Noturno;1;False;False;2024-02-06;Mesma Cidade;True
1212;20;1570,78;Engenharia;Matutino;4;False;True;2024-02-12;Interior Estado;True
1213;24;1217,37;Engenharia;Matutino;1;False;False;2024-05-08;Mesma Cidade;True
1214;23;800,0;Psicologia;Integral;1;False;True;2024-02-13;Interior Estado;True
1215;26;1404,74;Arquitetura;Noturno;4;True;False;2024-07-10;Outro Estado;True
1216;23;1050,4;Arquitetura;Integral;3;False;True;2024-02-22;Interior Estado;True
1217;18;4000,0;Outros;Noturno;1;False;True;2024-11-16;Interior Estado;False
1218;23;800,0;Medicina;Matutino;1;True;False;2024-11-17;Interior Estado;True
1219;24;1860,76;Engenharia;Noturno;2;False;True;2024-06-22;Interior Estado;True
1220;27;970,4;Outros;Noturno;3;False;True;2024-05-06;Mesma Cidade;False
1221;28;1101,52;Psicologia;Integral;2;False;True;2024-02-09;Mesma Cidade;True
1222;25;2539,96;Administração;Integral;2;True;False;2024-10-10;Outro Estado;True
1223;21;4000,0;Arquitetura;Integral;4;False;True;2024-11-05;Interior Estado;False
1224;23;1402,15;Administração;Noturno;1;True;False;2024-02-27;Mesma Cidade;True
1225;24;1286,11;Administração;Vespertino;2;False;True;2024-01-24;Interior Estado;True
1226;22;800,0;Administração;Vespertino;5;False;False;2024-01-19;Outro Estado;True
1227;29;800,0;Outros;Matutino;2;True;True;2024-10-05;Outro Estado;False
1228;23;800,0;Psicologia;Vespertino;4;False;True;2024-04-17;Mesma Cidade;True
1229;18;1378,98;Ciência da Computação;Integral;2;False;True;2024-03-06;Interior Estado;True
1230;20;892,48;Direito;Vespertino;3;False;True;2024-04-01;Mesma Cidade;False
1231;18;800,0;Outros;Noturno;2;True;True;2024-12-23;Mesma Cidade;True
1232;28;894,84;Direito;Noturno;3;False;False;2024-02-19;Interior Estado;True
1233;21;867,85;Ciência da Computação;Noturno;1;False;False;2024-05-03;Outro Estado;True
1234;24;3580,81;Arquitetura;Noturno;5;False;True;2024-02-24;Mesma Cidade;True
1235;26;1565,59;Administração;Matutino;4;False;True;2024-02-11;Mesma Cidade;True
1236;27;845,99;Outros;Vespertino;1;False;True;2024-05-06;Mesma Cidade;True
1237;18;1327,0;Administração;Integral;1;False;False;2024-02-17;Outro Estado;False
1238;17;3589,57;Engenharia;Matutino;1;False;False;2024-02-15;Interior Estado;True
1239;17;997,16;Direito;Matutino;2;False;True;2024-07-14;Mesma Cidade;False
1240;25;1627,19;Engenharia;Vespertino;1;False;True;2024-05-10;Outro Estado;True
1241;23;800,0;Engenharia;Noturno;5;False;False;2024-06-13;Mesma Cidade;True
1242;24;1772,89;Medicina;Matutino;2;False;True;2024-01-19;Interior Estado;True
1243;20;910,87;Outros;Integral;5;False;True;2024-01-08;Outro Estado;True
1244;21;800,0;Outros;Integral;5;True;False;2024-10-14;Interior Estado;False
1245;29;1142,72;Engenharia;Vespertino;2;False;True;2024-09-16;Mesma Cidade;True
1246;26;1491,33;Administração;Noturno;5;False;False;2024-09-12;Mesma Cidade;True
1247;29;2242,63;Outros;Matutino;2;False;True;2024-08-26;Outro Estado;False
1248;22;2719,39;Administração;Vespertino;2;True;False;2024-09-26;Mesma Cidade;False
1249;18;997,93;Engenharia;Noturno;3;False;False;2024-07-08;Mesma Cidade;True
1250;24;1052,13;Ciência da Computação;Noturno;4;True;True;2024-05-13;Outro Estado;True
1251;19;1305,95;Outros;Matutino;3;True;True;2024-03-01;Mesma Cidade;False
1252;25;1908,79;Psicologia;Noturno;5;True;True;2024-07-22;Outro Estado;True
1253;20;1374,83;Outros;Matutino;3;True;True;2024-03-14;Mesma Cidade;True
1254;22;1109,03;Engenharia;Vespertino;1;False;False;2024-02-04;Interior Estado;True
1255;28;800,0;Outros;Integral;2;False;True;2024-12-02;Outro Estado;True
1256;17;2934,92;Outros;Vespertino;3;False;True;2024-04-17;Outro Estado;True
1257;25;911,54;Engenharia;Vespertino;3;False;False;2024-03-11;Interior Estado;True
1258;18;1627,28;Ciência da Computação;Noturno;2;False;True;2024-06-09;Interior Estado;True
1259;21;881,97;Engenharia;Matutino;2;False;True;2024-04-03;Mesma Cidade;False
1260;22;2153,09;Outros;Vespertino;3;False;False;2024-05-18;Outro Estado;True
1261;20;4000,0;Arquitetura;Vespertino;1;True;False;2024-07-06;Interior Estado;True
1262;21;1361,28;Ciência da Computação;Matutino;4;False;True;2024-07-19;Interior Estado;True
1263;18;2620,22;Direito;Noturno;4;False;True;2024-01-02;Interior Estado;True
1264;20;915,15;Psicologia;Integral;1;False;False;2024-10-12;Mesma Cidade;True
1265;22;1051,27;Engenharia;Noturno;4;False;False;2024-01-18;Mesma Cidade;True
1266;25;1766,51;Outros;Matutino;3;False;True;2024-11-27;Mesma Cidade;False
1267;24;1862,77;Engenharia;Vespertino;5;True;True;2024-12-05;Mesma Cidade;False
1268;21;2151,88;Engenharia;Noturno;4;True;True;2024-06-03;Interior Estado;True
1269;21;1685,15;Outros;Vespertino;3;False;True;2024-12-24;Outro Estado;True
1270;19;800,0;Outros;Vespertino;3;False;True;2024-10-02;Mesma Cidade;False
1271;19;1064,72;Ciência da Computação;Noturno;3;False;True;2024-08-04;Outro Estado;False
1272;18;2721,2;Administração;Noturno;4;False;True;2024-04-18;Interior Estado;True
1273;18;1458,16;Psicologia;Integral;5;True;False;2024-10-15;Outro Estado;True
1274;23;2931,74;Outros;Integral;3;True;True;2024-03-14;Outro Estado;True
1275;17;858,4;Psicologia;Vespertino;2;False;False;2024-07-24;Mesma Cidade;True
1276;21;4000,0;Administração;Noturno;3;False;True;2024-10-17;Interior Estado;False
1277;20;1897,4;Psicologia;Vespertino;4;False;True;2024-11-15;Interior Estado;True
1278;24;1063,22;Ciência da Computação;Noturno;3;False;True;2024-08-22;Mesma Cidade;True
1279;20;1916,35;Engenharia;Matutino;3;True;True;2024-06-20;Interior Estado;False
1280;18;1308,89;Arquitetura;Noturno;3;False;True;2024-12-07;Mesma Cidade;False
1281;18;1267,04;Engenharia;Matutino;2;True;False;2024-07-10;Mesma Cidade;True
1282;25;800,0;Engenharia;Matutino;3;True;True;2024-03-13;Mesma Cidade;True
1283;21;1277,74;Arquitetura;Noturno;2;False;True;2024-09-03;Mesma Cidade;True
1284;19;800,0;Ciência da Computação;Matutino;3;False;False;2024-09-11;Mesma Cidade;True
1285;25;1965,56;Outros;Matutino;2;False;True;2024-03-28;Mesma Cidade;True
1286;22;2884,26;Outros;Matutino;4;True;True;2024-03-15;Mesma Cidade;False
1287;21;3468,0;Arquitetura;Noturno;2;False;True;2024-09-02;Mesma Cidade;True
1288;25;1386,47;Medicina;Integral;3;True;True;2024-02-07;Interior Estado;False
1289;17;2784,16;Psicologia;Integral;2;False;True;2024-08-18;Interior Estado;True
1290;22;1133,93;Outros;Integral;4;False;True;2024-04-22;Outro Estado;True
1291;20;800,0;Arquitetura;Vespertino;5;False;True;2024-07-17;Mesma Cidade;True
1292;25;829,69;Outros;Matutino;4;True;True;2024-01-03;Outro Estado;True
1293;21;2392,96;Direito;Noturno;1;True;True;2024-12-11;Interior Estado;True
1294;24;2307,82;Administração;Integral;4;False;False;2024-05-06;Mesma Cidade;True
1295;22;4000,0;Outros;Integral;3;False;True;2024-04-30;Interior Estado;True
1296;22;1073,51;Medicina;Noturno;2;False;True;2024-11-24;Outro Estado;True
1297;21;800,0;Arquitetura;Matutino;2;False;False;2024-04-01;Mesma Cidade;True
1298;25;800,0;Engenharia;Vespertino;5;False;False;2024-03-10;Interior Estado;True
1299;17;1425,67;Engenharia;Vespertino;2;True;True;2024-03-06;Outro Estado;True
1300;20;1391,53;Direito;Integral;1;False;True;2024-11-29;Interior Estado;True
1301;23;2214,37;Direito;Integral;5;False;True;2024-07-31;Interior Estado;True
1302;19;3131,23;Direito;Integral;2;True;False;2024-02-23;Mesma Cidade;True
1303;22;949,66;Outros;Noturno;2;False;True;2024-03-24;Outro Estado;True
1304;19;1146,54;Psicologia;Vespertino;1;False;True;2024-01-30;Interior Estado;True
1305;25;3923,81;Engenharia;Noturno;5;False;True;2024-12-26;Outro Estado;True
1306;22;1765,32;Direito;Noturno;4;False;True;2024-07-25;Outro Estado;True
1307;28;1493,97;Direito;Noturno;3;False;True;2024-05-16;Mesma Cidade;True
1308;28;2337,64;Engenharia;Noturno;5;False;True;2024-09-16;Mesma Cidade;True
1309;25;1993,12;Engenharia;Integral;5;False;True;2024-08-12;Mesma Cidade;True
1310;29;1329,12;Engenharia;Matutino;5;False;False;2024-07-26;Interior Estado;True
1311;19;3972,06;Direito;Vespertino;2;False;True;2024-04-17;Mesma Cidade;True
1312;27;1684,47;Administração;Matutino;1;False;False;2024-03-31;Interior Estado;False
1313;17;800,0;Direito;Integral;3;True;False;2024-09-21;Interior Estado;True
1314;23;1811,01;Administração;Integral;4;False;True;2024-03-08;Interior Estado;True
1315;20;1611,42;Direito;Matutino;1;True;True;2024-08-07;Interior Estado;True
1316;23;1009,08;Outros;Noturno;2;False;True;2024-06-01;Interior Estado;True
1317;25;1152,99;Administração;Noturno;2;True;False;2024-08-25;Interior Estado;True
1318;24;1081,23;Psicologia;Noturno;1;True;True;2024-06-03;Interior Estado;True
1319;18;1118,39;Psicologia;Vespertino;4;False;False;2024-12-11;Interior Estado;False
1320;25;3102,87;Arquitetura;Noturno;3;False;False;2024-02-13;Interior Estado;False
1321;19;1296,88;Outros;Matutino;4;True;True;2024-10-22;Interior Estado;False
1322;24;1451,21;Outros;Vespertino;1;True;True;2024-12-27;Interior Estado;True
1323;22;1020,59;Administração;Vespertino;3;True;False;2024-12-09;Mesma Cidade;True
1324;23;2146,29;Ciência da Computação;Noturno;5;False;True;2024-11-08;Mesma Cidade;True
1325;28;1803,12;Engenharia;Noturno;5;True;False;2024-10-08;Interior Estado;False
1326;24;1319,41;Outros;Matutino;4;False;False;2024-07-18;Mesma Cidade;True
1327;18;1383,87;Outros;Vespertino;2;False;True;2024-05-08;Interior Estado;True
1328;25;961,12;Engenharia;Noturno;3;False;True;2024-04-21;Interior Estado;True
1329;17;1471,64;Direito;Integral;1;False;False;2024-09-12;Mesma Cidade;True
1330;25;1350,37;Administração;Integral;2;False;True;2024-06-27;Interior Estado;False
1331;21;1695,89;Administração;Noturno;2;True;False;2024-04-15;Interior Estado;True
1332;20;3344,77;Outros;Matutino;1;True;True;2024-08-18;Mesma Cidade;False
1333;24;910,43;Psicologia;Matutino;4;False;True;2024-05-01;Interior Estado;True
1334;21;800,0;Psicologia;Vespertino;4;False;False;2024-01-11;Outro Estado;True
1335;27;2243,29;Outros;Noturno;2;False;True;2024-08-23;Interior Estado;True
1336;25;3855,61;Medicina;Vespertino;2;False;True;2024-10-10;Mesma Cidade;True
1337;29;1648,29;Administração;Noturno;1;False;True;2024-07-09;Interior Estado;True
1338;21;1292,76;Direito;Vespertino;5;False;True;2024-05-15;Interior Estado;True
1339;22;930,08;Administração;Vespertino;1;True;True;2024-03-06;Outro Estado;True
1340;24;2275,13;Administração;Integral;1;False;True;2024-04-25;Mesma Cidade;True
1341;23;1914,28;Outros;Vespertino;5;False;True;2024-12-26;Interior Estado;True
1342;23;1489,41;Administração;Matutino;2;True;False;2024-10-07;Outro Estado;False
1343;22;1541,7;Engenharia;Noturno;5;False;False;2024-02-13;Interior Estado;True
1344;19;1989,82;Outros;Vespertino;5;False;False;2024-01-28;Mesma Cidade;True
1345;24;1475,38;Psicologia;Noturno;5;False;False;2024-03-09;Interior Estado;True
1346;20;800,0;Arquitetura;Matutino;4;False;True;2024-01-12;Mesma Cidade;True
1347;26;3153,29;Arquitetura;Vespertino;2;False;False;2024-07-30;Mesma Cidade;True
1348;20;1749,53;Direito;Vespertino;1;False;False;2024-05-08;Interior Estado;True
1349;22;1117,13;Engenharia;Integral;4;True;True;2024-01-01;Interior Estado;True
1350;18;1511,86;Arquitetura;Vespertino;4;False;False;2024-02-06;Interior Estado;True
1351;21;1217,43;Administração;Vespertino;3;True;False;2024-04-02;Outro Estado;True
1352;26;841,32;Administração;Noturno;2;True;True;2024-11-11;Mesma Cidade;True
1353;22;800,0;Administração;Matutino;3;False;False;2024-08-17;Outro Estado;False
1354;24;2528,68;Outros;Noturno;1;False;True;2024-01-13;Mesma Cidade;True
1355;17;1768,23;Medicina;Integral;3;False;True;2024-09-03;Interior Estado;True
1356;26;1293,44;Engenharia;Matutino;1;False;True;2024-02-07;Interior Estado;False
1357;20;3981,22;Administração;Vespertino;4;False;True;2024-06-13;Mesma Cidade;True
1358;19;1443,97;Arquitetura;Vespertino;2;True;False;2024-11-11;Outro Estado;True
1359;19;1506,18;Outros;Noturno;5;False;True;2024-12-21;Interior Estado;True
1360;20;800,0;Outros;Matutino;1;False;False;2024-05-24;Outro Estado;False
1361;25;4000,0;Outros;Vespertino;1;False;True;2024-09-21;Outro Estado;True
1362;24;800,0;Medicina;Integral;3;False;False;2024-03-05;Outro Estado;False
1363;19;3056,4;Outros;Vespertino;2;False;False;2024-03-24;Outro Estado;True
1364;22;1494,48;Arquitetura;Integral;3;False;True;2024-01-15;Interior Estado;True
1365;20;1317,47;Outros;Noturno;3;False;True;2024-10-16;Outro Estado;True
1366;18;2208,65;Administração;Noturno;5;True;False;2024-02-24;Mesma Cidade;False
1367;25;1385,31;Direito;Noturno;5;False;False;2024-02-25;Mesma Cidade;True
1368;28;1848,83;Engenharia;Vespertino;4;False;True;2024-02-19;Interior Estado;False
1369;17;800,0;Direito;Matutino;4;False;True;2024-09-23;Outro Estado;True
1370;25;1282,27;Administração;Integral;4;True;True;2024-01-01;Interior Estado;False
1371;24;3553,18;Psicologia;Vespertino;1;True;True;2024-02-02;Mesma Cidade;True
1372;20;800,0;Direito;Integral;1;True;True;2024-09-10;Outro Estado;True
1373;21;1109,42;Arquitetura;Noturno;3;False;False;2024-03-25;Interior Estado;True
1374;18;4000,0;Engenharia;Vespertino;4;False;True;2024-02-13;Interior Estado;True
1375;20;2597,92;Administração;Noturno;1;False;False;2024-05-13;Mesma Cidade;False
1376;23;800,0;Engenharia;Noturno;4;True;True;2024-10-24;Outro Estado;True
1377;22;1183,54;Outros;Integral;1;False;True;2024-02-24;Mesma Cidade;True
1378;21;1317,9;Direito;Integral;3;False;False;2024-01-15;Mesma Cidade;False
1379;17;800,0;Ciência da Computação;Integral;1;False;True;2024-11-27;Interior Estado;True
1380;21;800,0;Direito;Integral;3;True;True;2024-07-20;Interior Estado;True
1381;23;2042,65;Engenharia;Noturno;5;True;True;2024-01-20;Interior Estado;True
1382;21;1420,96;Outros;Noturno;1;True;True;2024-02-18;Mesma Cidade;True
1383;18;1394,68;Psicologia;Vespertino;5;False;True;2024-03-18;Interior Estado;True
1384;23;1447,81;Outros;Vespertino;5;False;True;2024-07-31;Mesma Cidade;True
1385;23;1117,68;Administração;Vespertino;3;True;True;2024-03-12;Interior Estado;True
1386;21;1618,26;Arquitetura;Integral;3;True;False;2024-01-16;Interior Estado;True
1387;25;1893,08;Administração;Matutino;5;True;True;2024-04-30;Interior Estado;False
1388;24;912,14;Medicina;Matutino;3;True;True;2024-05-29;Interior Estado;True
1389;23;1730,54;Psicologia;Integral;5;True;True;2024-12-21;Outro Estado;True
1390;17;1590,4;Direito;Matutino;5;False;False;2024-12-04;Mesma Cidade;True
1391;25;3563,35;Administração;Noturno;1;False;False;2024-10-27;Interior Estado;True
1392;22;1901,32;Engenharia;Vespertino;5;False;True;2024-02-03;Interior Estado;True
1393;17;827,04;Outros;Vespertino;3;True;True;2024-01-10;Interior Estado;True
1394;25;929,4;Arquitetura;Matutino;4;False;False;2024-09-03;Outro Estado;True
1395;23;938,95;Psicologia;Vespertino;1;False;False;2024-05-08;Outro Estado;True
1396;22;2525,89;Ciência da Computação;Matutino;3;True;True;2024-10-24;Interior Estado;False
1397;24;1588,89;Administração;Integral;3;False;True;2024-07-19;Mesma Cidade;False
1398;20;1499,16;Administração;Noturno;2;True;True;2024-03-18;Interior Estado;False
1399;25;800,0;Direito;Vespertino;3;False;True;2024-11-12;Outro Estado;False
1400;24;965,43;Engenharia;Vespertino;3;False;False;2024-08-13;Mesma Cidade;True
1401;21;800,0;Arquitetura;Matutino;5;True;False;2024-04-21;Mesma Cidade;True
1402;17;3033,86;Engenharia;Integral;2;False;True;2024-08-29;Outro Estado;True
1403;23;1053,57;Administração;Matutino;2;False;True;2024-02-28;Interior Estado;True
1404;20;4000,0;Psicologia;Noturno;1;False;True;2024-10-09;Interior Estado;True
1405;25;1461,89;Direito;Vespertino;2;False;True;2024-08-24;Mesma Cidade;True
1406;23;871,85;Engenharia;Noturno;4;False;False;2024-04-24;Interior Estado;True
1407;20;4000,0;Engenharia;Noturno;3;True;True;2024-07-04;Outro Estado;True
1408;23;1483,3;Outros;Noturno;3;False;True;2024-03-17;Outro Estado;True
1409;25;1602,6;Psicologia;Matutino;1;True;True;2024-12-16;Outro Estado;True
1410;27;1611,94;Ciência da Computação;Matutino;5;True;True;2024-11-18;Interior Estado;False
1411;19;800,0;Engenharia;Matutino;1;False;True;2024-08-31;Interior Estado;False
1412;22;1599,31;Direito;Noturno;2;False;False;2024-11-29;Interior Estado;True
1413;21;800,0;Direito;Matutino;3;False;True;2024-11-09;Mesma Cidade;False
1414;22;837,07;Outros;Noturno;5;False;True;2024-09-15;Mesma Cidade;True
1415;24;4000,0;Engenharia;Noturno;3;False;True;2024-02-17;Outro Estado;True
1416;21;979,2;Outros;Integral;2;False;True;2024-12-23;Mesma Cidade;False
1417;27;1271,62;Administração;Noturno;5;True;True;2024-09-27;Outro Estado;True
1418;23;827,08;Medicina;Matutino;2;False;False;2024-02-13;Interior Estado;False
1419;22;1455,02;Medicina;Noturno;5;False;True;2024-08-21;Mesma Cidade;False
